X,Y,Name (ชื่อ),Description (คำอธิบาย),Problem (ปัญหา),Project (โครงการ),Solution (การแก้ไข),Type of Problem (ประเภทปัญหา),District (เขต),Status (สถานะดำเนินการ),ข้อมูลจาก,mapbox icon
100.497193,13.7385092,93.ใต้สะพานพุทธฯ,"เเนวเอกชนเเละหน่วยงานราชการ
",,,อยู่ระหว่างสำรวจออกเเบบ,,ธนบุรี,เเนวเอกชนเเละหน่วยงานราชการ,แนวริมน้ำ,ocp_fluvial.svg
100.4978791,13.7382786,94.บริเวณใต้สะพานพระปกเกล้า (แนวป้องกันตนเอง),"เเนวเอกชนเเละหน่วยงานราชการ
",,,ไม่ไช่แนวป้องกันน้ำท่วมของ กทม. สนน. ดำเนินการแก้ไขปัญหาชั่วคราวด้วยวิธีเรียงกระสอบ,,คลองสาน,เป็นของเอกชนและหน่วยงานราชการ,แนวริมน้ำ,ocp_fluvial.svg
100.498136,13.7381526,95.สมาคมอุตสาหกรรมพลาสติกไทย ถนนพญาไม้,"แนวป้องกันรั่วซึม",,,"งานปรับปรุงแนวป้องกันน้ำท่วมริมแม่น้ำเจ้าพระยา บริเวณสมาคมอุตสาหกรรมพลาสติกไทย (สนน. จะของบปี 69 12,000,000 บาท ระยะเวลา 210 วัน)",,คลองสาน,อยู่ระหว่างของบประมาณ,แนวริมน้ำ,ocp_fluvial.svg
100.499486,13.737878,96.มัสยิดกูวติลอิสลาม,"ปัญหา เเนว กทม. รั่วซึม
",,,ดำเนินการเเก้ไขด้วยวิธีการ Jet Mixing,,คลองสาน,ดำเนินการเเล้วเสร็จ,แนวริมน้ำ,ocp_fluvial.svg
100.5044663,13.7366604,97.บริเวณสำเพ็งท่าดินแดง ซอยท่าดินแดง 20,"ปัญหา : เเนว กทม. รั่วซึม
",,,"งานปรับปรุงแนวป้องกันน้ำท่วมริมแม่น้ำเจ้าพระยา ช่วงร้านอาหารยกยอมารีน่าถึงคลองบ้านหลวงวารี (สนน. จะของบปี 2569 25,500,000 บาท ระยะเวลาก่อสร้าง 210 วัน)",,คลองสาน,อยู่ระหว่างของบประมาณ,แนวริมน้ำ,ocp_fluvial.svg
100.5062051,13.7360219,98.บริเวณบ้านเลขที่ 200 (บ้านโปษ์กี่) ซอยท่าดินแดง 16 และ บริเวณท้ายคลองหลวงวารี ซอยท่าดินแดง 16,"แนวป้องกันน้ำท่วมรั่วซึม",,,ดำเนินการ Jet Mixing,,คลองสาน,ดำเนินการเเล้วเสร็จ,แนวริมน้ำ,ocp_fluvial.svg
100.5075974,13.7355045,99.บริเวณหลังชุมชนสารพัดช่าง ซอยเชียงใหม่ 1,"ปัญหา เเนว กทม. รั่วซึม
",,,"งานปรับปรุงแนวป้องกันน้ำท่วมริมแม่น้ำเจ้าพระยา ช่วงคลองบ้านหลวงวารีถึงคลองวัดทองธรรมชาติ (สนน. จะของบปี 69 30,000,000 บาท ระยะเวลาก่อสร้าง 210 วัน",,คลองสาน,อยู่ระหว่างของบประมาณ,แนวริมน้ำ,ocp_fluvial.svg
100.5108262,13.7314095,100.บริเวณบ้านเลขที่ 879 ซอยลาดหญ้า 21,"ปัญหา เเนว กทม. รั่วซึม
",,,สนน. อยู่ระหว่าง สำรวจ ออกแบบโครงการ ,,คลองสาน,อยู่ระหว่างสำรวจออกแบบ,แนวริมน้ำ,ocp_fluvial.svg
100.5111149,13.7307911,101.บริเวณสำนักการศึกษา กทม.,"ปัญหา เเนว กทม. รั่วซึม
",,,สนน. อยู่ระหว่าง สำรวจ ออกแบบโครงการ ,,คลองสาน,เสร็จไม่ทันน้ำเหนือน้ำหนุน,แนวริมน้ำ,ocp_fluvial.svg
100.511162,13.7305229,102.สำนักงานเขตคลองสาน,"ปัญหา เเนว กทม. รั่วซึม
",,,สนน. อยู่ระหว่าง สำรวจ ออกแบบโครงการ ,,คลองสาน,อยู่ระหว่างสำรวจออกแบบ,แนวริมน้ำ,ocp_fluvial.svg
100.511251,13.7302087,103.สถานีสูบน้ำคลองสาน,"ปัญหา เเนว กทม. รั่วซึม
",,,สนน. อยู่ระหว่าง สำรวจ ออกแบบโครงการ ,,คลองสาน,อยู่ระหว่างสำรวจออกแบบ,แนวริมน้ำ,ocp_fluvial.svg
100.5114712,13.728997,104.บริเวณท่าเดินเรือคลองสาน,"ปัญหา เเนว กทม. รั่วซึม
",,,สนน. อยู่ระหว่าง สำรวจ ออกแบบโครงการ ,,คลองสาน,อยู่ระหว่าง สำรวจ ออกแบบโครงการ,แนวริมน้ำ,ocp_fluvial.svg
100.5101043,13.7172033,105.บริเวณบ้านเลขที่ 126 ซอยเจริญนคร 17,"ปัญหา เเนว กทม. รั่วซึม
",,,สนน. อยู่ระหว่าง สำรวจ ออกแบบโครงการ ,,คลองสาน,อยู่ระหว่างสำรวจออกแบบ,แนวริมน้ำ,ocp_fluvial.svg
100.5097048,13.7163819,106.บริเวณบ้านเลขที่ 23 ซอยเจริญนคร 19,"ปัญหา เเนว กทม. รั่วซึม",,,สนน. อยู่ระหว่าง สำรวจ ออกแบบโครงการ ,,คลองสาน,อยู่ระหว่างสำรวจออกแบบ,แนวริมน้ำ,ocp_fluvial.svg
